name,review
Apiary,"This place has great flavor profiles - flavorful but not too strong. We have not tried anything that we didn't like.  If you want the super strong taste, this might not be your cup of tie. But if you want a light, refreshing treat, this will be right up your alley."
Apiary,"Texture is good but the flavours are so mild and subdued?? I tried the earl grey and chocolate and safe to say neither flavours were anywhere close to the richness of other ice cream spots like creamier. The earl grey here tasted super bland and the chocolate was not bad but not excellent either. Was expecting much more in the quality here given the hype. Besides that, ambience is nice."
2am:dessertbar,"Satisfying desserts! I ordered two since I have a sweet tooth! Shades of green is creamy, sweet (just right) and woody. But the zesty is my favorite! Tangy lemony, sweet and salty with that kick of almond. Commending Leslie and the team for the top notch service even tho they were full. :clapping_hands::clapping_hands::clapping_hands: well done!"
2am:dessertbar,It was a lovely night out at 2am dessert bar! The desserts were crafted to perfection and was plated so precisely! The staff were extra warm and friendly! Shout out to Sue who gave us her recommendations and was just wonderful! Thank you!
2am:dessertbar,"A great place for dessert! Staff very friendly, and they also gave us recommendations for what to order. The ambience was also nice. Their toilet is also very clean and has Dyson hand dryer also :thumbs_up:"
2am:dessertbar,"2am dessert bar offers really creative and interesting selections of desserts, tea and cocktails! we chose the sticky date pudding and noted the sweetness of really fresh dates, which was a really refreshing palate. 10/10 for the amazing service! the ambiance is very different from the other bars in holland V, a hidden gem in the hustle and bustle."
2am:dessertbar,We've been here multiple times and it's always been a unique experience every time. A place for unconventional dessert flavors and pairings. Plus points for the welcoming staff
Around Café,"Chanced upon this outlet ""Around Cafe"" around the curve of Tampines Street 86 next to a condo selling waffles & ice-cream. We decided to give it a try. We ordered two sets with double scoop ice-cream. The waffles served are the bready kind and not crispy. Not sure if it their way/recipe that has this outcome but we'll it's our first time here so can't comment much till our 2nd time. They offer a nice selection of ice-cream. We tried the pistachio, dark chocolate, vanilla & cookies & cream. The ice-cream has great texture and tasted good. White coffee & hot chocolate drink is the same as anywhere else so can't comment much. Great ambience, price are slightly high but quite the same as anywhere else. Will come back again to try more of their ice-cream flavours and update on the waffles the next time."
Around Café,"Interesting cafe that can be found right next to a condo.  The waffles is something to die for! I had eaten many waffles at many ice cream cafes before and I had to say the waffles here is the best so far. You definitely won’t be able to resist it even if you are feeling very full from dinner. Hits the 5 senses, visuals, texture, smell, taste and the ambiance is great!  Definitely, need to try the pistachio ice cream and the hazelnut rocher is sinfully great. Worth the calories!  If you’re hungry, they do sell food as well and the chef is very experienced and had worked in the kitchen of well known restaurant before!  In conclusion, if you haven’t been to this glasshouse cafe, it’s time to go! If you had been there before, you would agree that it’s worth many more visits!"
Around Café,"Heard this cafe from our friends, our first time here, we had waffles with salted butter caramel & earl grey ice cream. Very nice ice cream favour, taste very natural and not very sweet, which suits our taste very much. Recommended!"
Around Café,Crispy and just right when bite yet still moist waffles paired with lovely and gelato like ice cream flavours! Pricing is also affordable and it is a nice go to place for dessert at night! Loving the cosy vibes too!  Ordered ice cream flavours: - Pistachio 10/10 - Açai yoghurt 9/10 - Strawberry Cheesecake 8.5/10 - Earl Grey 9/10  With two waffles!  Will come again to try other flavours too!
Around Café,This is by far the best waffle ice cream place we ever come across! Have been their regulars since we found out about this place.. nice ambience nice waffle nice staffs and they even made us our favourite hazelnut latte no doubt it's off the menu!!!! Fantastic isn't it!
Around Café,The Waffles and Ice Cream is really very good.  The other food I would say so-so and can be missed. So I'd only be back for Waffles.  The place is really noisy when running full house. We can't wait to leave right our meal. It's so stressful to eat in such noisy environment.  Cafe is on 2nd level. Not wheelchair friendly.
Around Café,Passed by this cafe and decided to give it a try. Food was not bad. Service was fast. It could be a bit noisy when you dine inside but there are some outdoor seats which are quite limited. We came late when they almost closed so couldn't try any desserts. Would be back to try the dessert next time if I'm around the area.
Around Café,"One of our favourite joints. The lamb shank just falls off the bone, I didn't even need to use my knife! We must have the emperor's fingers side every time. Wife got her usual salmon."
